reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e4aa3773-fe71-43ec-93ad-1a2fc7de9902,Misyadi Arrin,https://play-lh.googleusercontent.com/a-/ALV-UjXD7A35TCt2-WoQ4YrYTGL7IMp133vLraGXXKlVQ0uReeCdUM_PRg,lag,3,0,,2025-04-10 00:44:10,,,
411489d0-38f9-4ca2-9966-b136613831a6,M.Fajrul Hakam,https://play-lh.googleusercontent.com/a-/ALV-UjWnpGqNdzS-EL0trs5EEuuy6MNEi-JNXfgpXZsJj4BsGPb13OHK,seru sekali,5,0,1.9.64.10601,2025-04-10 00:40:07,,,1.9.64.10601
441289c9-0dad-4f48-b399-27851ffea08b,Mujiarti,https://play-lh.googleusercontent.com/a/ACg8ocKDOYSLRG5opyAeEaT_VuLJsJGI3RxU72Wky0i8HkUhSN3r-g=mo,game nya seruuuuuu,5,0,1.9.64.10601,2025-04-10 00:39:39,,,1.9.64.10601
007046fb-0de5-4a78-bbc0-20d1d80d2759,Amy Naraje,https://play-lh.googleusercontent.com/a-/ALV-UjUpV1IqHW3NgBEwqqWgt8y9uwlhULv5kil7PGurtVKDMuUVsm-4,"game y bagus tapi update kali ini yg pemilihan lane agak di perbaiki lagi saya memilih semua lane tapi yg saya dapat roam terus kemungkinan gold, exp, hyper, mid, sedikit",4,0,1.9.64.10601,2025-04-10 00:36:39,,,1.9.64.10601
315086da-5697-4590-9b56-647047d97d6e,BuWaH PePaYa,https://play-lh.googleusercontent.com/a/ACg8ocLvIz0cdH3MeYHQ2PajbjQ6HtQqhFK3dy4MIdZ0QiY9t-JP-w=mo,👍👍,5,0,1.9.64.10601,2025-04-10 00:32:46,,,1.9.64.10601
1439f53a-6eb4-436a-a2b2-b440e3dfc95d,Siti Marsiti,https://play-lh.googleusercontent.com/a/ACg8ocKft1f_MYnIx1ke1YRqpy2R4fwYpSvm5e3jgrYVCoyF1u7Kuw=mo,game ini sangat seru,5,0,1.9.64.10601,2025-04-10 00:29:56,,,1.9.64.10601
2209d7a0-a537-4d51-a3f6-6709839a8f52,Edward Tamba,https://play-lh.googleusercontent.com/a-/ALV-UjWkP6ig1otNT5gmuAK4menw-HZXB-iuL7qyqIzGNUtk9kPLe3Q,"akun DANA tiba2 ada riwayat pembelian diamond sebanyak 6 x,anehnya ga ada diamond yang nasuk,minta pengembakian dana ke google tapi slow respon,kirim email.ke moontoon tapi gagal karna kotak masuk moonton penuh ( wkwkwkwkwkw ). tolong moontoon respon...",1,0,1.9.64.10601,2025-04-10 00:19:46,,,1.9.64.10601
a0e9af47-37ef-4ba8-b31f-7d72ec08abf5,Piaww Piaww,https://play-lh.googleusercontent.com/a-/ALV-UjX-TO94U2mtxQnOrRVl4FMw156HTJUkGRDM6Sv-_ygMCkTpVJQ,"game tolol,match making rusak tidak balance",1,0,,2025-04-10 00:17:58,,,
a906b1b8-467e-46e6-8b9a-09febb53bf65,Nurpauzan Rustandi Fakih,https://play-lh.googleusercontent.com/a/ACg8ocJKxvrTC337qY4fpuoAv4QlTej_kOFkQpZkEWg1giqKEluzjw=mo,ini sangat seru,5,0,1.9.64.10601,2025-04-10 00:16:43,,,1.9.64.10601
d02694e9-e46b-4175-b761-e9e470cccea2,Pur yadi,https://play-lh.googleusercontent.com/a/ACg8ocKigIJn_1AeFcSphlrW8jIs3B5_CyVCsJXSnOR0snmZJoSc2A=mo,seru,5,0,1.9.64.10601,2025-04-10 00:15:15,,,1.9.64.10601
061ac371-da68-4732-ba46-31322dfeb89d,Liliyana Sanjaya,https://play-lh.googleusercontent.com/a-/ALV-UjXO4GgRtMBv-rarPLhza93cmaSJ0hz4hLx4dyajHF4dHMFOg76-,bosokk,1,0,,2025-04-10 00:14:45,,,
f3e8d9f0-22e5-4e85-8a5f-9277050276a8,Ardi Ardiansyah,https://play-lh.googleusercontent.com/a/ACg8ocJB8L9gzFkpoNgogqRBLDrX49tMhr2cZ8LC8wNMkrhhr5U5Aw=mo,sangat menyenangkan,5,0,1.9.64.10601,2025-04-10 00:12:50,,,1.9.64.10601
cd691b44-33c7-4663-9f1e-2f83ec93573c,Lovecrazyr35 Lovecrazyr35,https://play-lh.googleusercontent.com/a/ACg8ocIRC0SgCNXv8tO5w5Gg1b_gy1EbPrWAhLn7of44LXlj43qHHQ=mo,mantap lah game nya,5,0,1.9.64.10601,2025-04-10 00:12:28,,,1.9.64.10601
498d3571-51cc-4c22-8245-81a58ecfabef,Sahrul Planet,https://play-lh.googleusercontent.com/a/ACg8ocJx69y1adAeP_Ws6DSVQsbfFBYDcFUAlv6hF6BfcK9vmkYPsA=mo,saya menyukai nya,5,0,1.9.64.10601,2025-04-10 00:11:52,,,1.9.64.10601
ef63a0a7-18bd-4d1b-bfd9-cb49bc6a560c,Ikhlas Fg,https://play-lh.googleusercontent.com/a/ACg8ocJC2EEBiGZwvEAhM_NSfanWEMxlUsGtNyrTgrBCNaQxRrEM2Q=mo,man,5,0,1.9.64.10601,2025-04-10 00:11:23,,,1.9.64.10601
722d9a4f-0863-44e7-a061-c5d18f61a442,Anak Jodar,https://play-lh.googleusercontent.com/a/ACg8ocJc2J4fninxEtUeq00dueZN8DCm9g5iN5D2ocmqBxVKQi8F8A=mo,gemnya sangat bgus tapi kalo baterai 20 nga bis,5,0,1.9.64.10601,2025-04-10 00:10:21,,,1.9.64.10601
b12a707f-5a57-4d7a-bb58-aa8a2416d64c,Aris,https://play-lh.googleusercontent.com/a/ACg8ocK6RJNVj8L0KSah8ank5hfpwH4momPVFccVssXwLn6Zol66CA=mo,Ok,5,0,,2025-04-10 00:09:08,,,
fe17db07-ea25-47af-9900-60789f6c83e9,Sutris No,https://play-lh.googleusercontent.com/a/ACg8ocImW6YaVZuBPQTmuan5Q6d4J0wVNfkfCZkQkfU6WekIQVFN6w=mo,ml bagus banget,3,0,1.9.64.10601,2025-04-10 00:08:56,"Halo Kak,
Terima kasih banyak atas dukungannya untuk MLBB! Kami selalu berusaha memberikan pengalaman terbaik.
Kami sangat menantikan komentar positif dan feedback lebih lanjut dari Kakak.

Sukses terus mainnya, ya!

Tim MLBB",2025-04-10 02:49:54,1.9.64.10601
87ff6b69-cc18-4063-9370-6f5ab163fb1e,Mila Vida,https://play-lh.googleusercontent.com/a/ACg8ocKwyyOrmDikTjO8VwwF4k3VbtoGTlVUBEtA79kIxbvKGEUeRg=mo,"game burik mending gk usah main game ini udh habisin batre malah turun terus,udh gitu dapat lost treak Mulu",1,0,1.9.64.10601,2025-04-10 00:04:59,"Halo Kak,
Kami berkomitmen untuk menciptakan lingkungan permainan yang adil.
Terima kasih atas dukungan Kakak yang terus-menerus!
Hubungi kami CS in-game dan berikan lebih banyak feedback agar kami bisa membantu secepatnya.

Tim MLBB",2025-04-10 02:50:04,1.9.64.10601
4ea165a9-a2a2-4688-8dd0-4071e34c20fe,Hilwan Al haeri,https://play-lh.googleusercontent.com/a/ACg8ocKL-zLH0YgchRqh2hJBrwkKqOd4WGhYyiHXYG6M1mi8VKaa=mo,sering dapet musuh derak sistem,2,0,1.9.64.10601,2025-04-10 00:03:52,"Halo Kak,
Kami berkomitmen untuk menciptakan lingkungan permainan yang adil.
Terima kasih atas dukungan Kakak yang terus-menerus!
Hubungi kami CS in-game dan berikan lebih banyak feedback agar kami bisa membantu secepatnya.

Tim MLBB",2025-04-10 02:50:06,1.9.64.10601
fc31f13d-f744-4b7d-a61f-a359d251ebea,Santri Al75,https://play-lh.googleusercontent.com/a/ACg8ocLIRBDduhxJHcxU-hnB2cEoPDGID_hiH8eaJArRpwvBmfFZcw=mo,𝕘𝕒𝕞𝕖 𝕓𝕒𝕟𝕪𝕒𝕜𝕖𝕟 𝕥𝕣𝕠𝕝𝕝,1,0,,2025-04-09 23:59:25,"Halo Kak,
Kami berkomitmen untuk menciptakan lingkungan permainan yang adil.
Terima kasih atas dukungan Kakak yang terus-menerus!
Hubungi kami CS in-game dan berikan lebih banyak feedback agar kami bisa membantu secepatnya.

Tim MLBB",2025-04-10 02:50:12,
5b9d6295-b1be-4748-8c58-97e94a1c4dea,BLANZA MC,https://play-lh.googleusercontent.com/a/ACg8ocJriRUPB1FNBpRZAsn1EoGHeEwrX6X9uEnIVV0SHljetZ0iRg=mo,Karena keluar sendiri dari game 🗿🗿🗿🗿,1,0,,2025-04-09 23:58:18,"Halo Kak,
Coba ganti jaringan dan restart game, atau instal ulang, ya.
Jika masih ada masalah, silakan kirim email ke kami (mobilelegendsgame@moonton.com) dengan uid, nickname, server, serta screenshot dan deskripsi detail.
Kami siap membantu!

Tim MLBB",2025-04-10 02:50:18,
f83998e2-5d94-400c-8e6e-e322b1f054e9,Pukis 123,https://play-lh.googleusercontent.com/a/ACg8ocK3kCDU2zi4Dnbxx_2R6iab7Q90D-IoXaqMB3xSCSiNd6XYLg=mo,gme rusak gme toxix qjinggg mach mking lma glirn dpt bot monton djall,1,0,1.9.64.10601,2025-04-09 23:57:15,"Halo Kak,
Kami berkomitmen untuk menciptakan lingkungan permainan yang adil.
Terima kasih atas dukungan Kakak yang terus-menerus!
Hubungi kami CS in-game dan berikan lebih banyak feedback agar kami bisa membantu secepatnya.

Tim MLBB",2025-04-10 02:50:23,1.9.64.10601
b678db26-c5b0-4970-ac6a-ef305dd9074a,Mister Kurniawan,https://play-lh.googleusercontent.com/a/ACg8ocJxdDE7OVPzUdO444V90XyHllsjjUvkpON9fCfqAQddVp2ZTQ=mo,game nya bagus.,1,0,,2025-04-09 23:53:36,,,
5a5288f9-0aae-4a61-b805-a08594895cbb,Bursik Deeh,https://play-lh.googleusercontent.com/a/ACg8ocIATBocR73vKnZrn1speJO8xXwe84GfP5XH0RlyynLD-BSW_A=mo,logika yang tersandera dan terjajah. sadarlah kalian berapa tahun kalian udah main game ini dan berapa tahun waktu yang terbuang dengan percuma. UNINSTAL segera. cari pekerjaan yang positif dan menghasilkan.,1,0,,2025-04-09 23:49:39,,,
7d2b4d04-e814-4e5b-a23a-68fd2ca49b55,Syawal Wal,https://play-lh.googleusercontent.com/a/ACg8ocK1Pqu1dk96xvJqD3QujaRAFMkEqqgZeyYM90M7y7aPbUV3bw=mo,game nya pilih kasi lord musuh lebih kuat dari pada lord tim ku padahal lord nya sama,1,0,1.9.64.10601,2025-04-09 23:48:01,,,1.9.64.10601
e064bfd2-f4ba-43b8-8fef-b6ca3386b79a,Farhan Saputra,https://play-lh.googleusercontent.com/a/ACg8ocINTKB2t4MkD0x9sN50jKzyLduIuv0x8-WNrF4qoZRRUsV-dg=mo,Bagus o p,5,0,1.9.64.10601,2025-04-09 23:48:00,,,1.9.64.10601
be755b80-3c67-4163-9a79-9129b9ca0adc,Rani Aprianita,https://play-lh.googleusercontent.com/a/ACg8ocIQZrGLUtzf39zEnj3LEG3Wjk2SwSxRfQ3tzOiHQd7CuVER-g=mo,tolong jangan di kasih drak sistem aku susah naik ke lejen,5,0,,2025-04-09 23:47:12,,,
0ccff632-e7f5-44b7-8d53-68ff0c27efb0,Feloz rokok,https://play-lh.googleusercontent.com/a/ACg8ocI9LzzJbIzd9ssYT4EhNuC2zAuQBOv2f9ZrU-TSQnXx2yFsfQ=mo,"SUDAH JANGAN INSTAL MLBB LAGI, BENTAR LAGI REDUP.. KARENA DI DALAM MLBB ADA PENJOKI SUDAH TIDAK ASIK LAGI GAME INI. SUDAH SURAM.",1,0,,2025-04-09 23:39:26,,,
fba8bab7-0b7c-47ee-9f7f-db6273d5fb90,Eko Susanto,https://play-lh.googleusercontent.com/a/ACg8ocKPw-EAP7N-O6TAYHlw7ydWHyUngULRVasKR9x2CPXRJqNjbQ=mo,sampah,1,0,,2025-04-09 23:35:25,,,
2acb4f19-27bd-4ea3-b994-3caaa03c6bc8,Ekuw fals,https://play-lh.googleusercontent.com/a/ACg8ocLNh9089fBoUHEQi-wDDNQd3lzLDTpKRhq9cEJKvU3SH83fPw=mo,"klo kasih match yg bener, masa (contoh: dalam 1 tim semua user MM, kn bisa di gabung sma user lain nya) sengaja banget biar turun bintang apalagi pengguna solo player. tidak memuaskan",1,0,1.9.64.10601,2025-04-09 23:34:32,,,1.9.64.10601
f290f784-84a2-4487-b44f-86b624b1cecf,Rikardo Perangin angin,https://play-lh.googleusercontent.com/a-/ALV-UjV0tx2xdfwMEM3lfdntbwBHzHlXnLUN_iMr05TqMr4YdMSpO0s,game nya enak tapi kurang seru aja,5,0,1.9.64.10601,2025-04-09 23:27:36,,,1.9.64.10601
ff2166c2-9cfa-40c8-8495-8e74ac6e1a3c,Marajuang Hasibuan,https://play-lh.googleusercontent.com/a-/ALV-UjVltZaS-knJ52g7AcyJMg85PtOqvzroHLmKqh_kbwIFgU6dGC-T,"game nya sangat ga berguna banyak dark system tapi kalo kita kesepian cuma game ini lah yang kita bisa menenangkan diri kita, jadi game ini sangat cocok untuk menenangkan diri kita",5,0,,2025-04-09 23:21:52,,,
3fca6f44-3605-4194-a076-779f1f6b8c12,Abdul Soleh24,https://play-lh.googleusercontent.com/a/ACg8ocJBbg7ovL_0YxiaRKfjSw90fNgHoAqMyJ6hQkUgbxco4R3_iA=mo,"musuhnya jago giliran tim gw bot semua, jadi gw kasih Bintang 4 dulu",4,0,,2025-04-09 23:19:35,,,
f2848f3c-b80b-4c36-bfe7-e4638c674763,Kez Irwan,https://play-lh.googleusercontent.com/a/ACg8ocJjaO3SOTxSz2Vkiab1-YrS4KDUOle4SS9tgj8lyZNDbogSeg=mo,playernya sering toksik dan playernya sering nyampah kil,1,0,,2025-04-09 23:17:25,"Halo Kak,
Kami mohon maaf atas pengalaman kurang menyenangkan yang terjadi.
Bisa bantu kami dengan mengirimkan screenshot atau detail lebih lanjut lewat CS in-game?
Ini sangat membantu kami memperbaiki permainan.
Terima kasih!

Tim MLBB",2025-04-10 02:50:43,
53dee567-ff40-45c6-b9da-27b282980d30,dhani ramadhan,https://play-lh.googleusercontent.com/a/ACg8ocKo9dwwkm2bd7CQUOfgNwDVch0NjGkFAdzzHFUMvOjepgAv5g=mo,hapus aja patch yang baru lu mau nyaingin HOK kah milih lane sama aja system lu buruk kalo ngasih tim ngasal masak legen musuhnya mantan imortal ngotak lah,1,0,,2025-04-09 23:15:58,"Halo Kak,
Kami berkomitmen untuk menciptakan lingkungan permainan yang adil.
Terima kasih atas dukungan Kakak yang terus-menerus!
Hubungi kami CS in-game dan berikan lebih banyak feedback agar kami bisa membantu secepatnya.

Tim MLBB",2025-04-10 02:51:00,
f83671e3-840f-41c0-899e-9f4e5da4ef8a,Alif Awaludin,https://play-lh.googleusercontent.com/a/ACg8ocLbM2MC6GgrN1V18pSiR4wmxyyCgyShoOkqGdGUJyrVCt-Esw=mo,tolonglah moonton kalo kasih tim itu sama Ama misuh lah kalo misalkan tim kita 1 yng noob musuh jga 1 jangan tim kita 3 noob musuh cuma 1 jadi harus seimbang gituu,4,0,,2025-04-09 23:14:25,,,
0d117a75-5056-4d16-9a8b-f1fc7f3f1cdb,Muhammad iksanul Azzam,https://play-lh.googleusercontent.com/a/ACg8ocKMdx91LksJ-5CIeMFZZGi0CjaOAKv0qNM3LcpCFUO6_i2Khg=mo,ini sangat bagus dan tolong kalau beri musuh jangan yang sulit maaf terima kasih,5,0,1.9.64.10601,2025-04-09 23:12:53,,,1.9.64.10601
1ff73ec4-fd18-4b06-b098-6bbeec4db13d,Alam,https://play-lh.googleusercontent.com/a/ACg8ocKdpfFHUs7DnWba_0u8PZdgbT6LMbXMkKDxc9fhFgqfxThh4w=mo,Game aneh,3,1,1.9.64.10601,2025-04-09 23:12:30,"Halo Kak,
Kami mohon maaf atas pengalaman kurang menyenangkan yang terjadi.
Bisa bantu kami dengan mengirimkan screenshot atau detail lebih lanjut lewat CS in-game?
Ini sangat membantu kami memperbaiki permainan.
Terima kasih!

Tim MLBB",2025-04-10 02:50:53,1.9.64.10601
44851125-3686-43c6-9bba-796f6954afb1,Jhonatan Simanungkalit,https://play-lh.googleusercontent.com/a/ACg8ocIqZFrIS0hwIiNzpfS5Yr3-fFtnJcj47zB9C1rTSfWLiKw0zw=mo,ml itu enak,5,0,1.9.64.10601,2025-04-09 23:11:03,,,1.9.64.10601
fa639353-718d-49b1-9d55-4fc7a753bd62,chino uye,https://play-lh.googleusercontent.com/a/ACg8ocLlZE28skTyGlduRx2c8GW4SCe0aG5W3OC1w4C1jio4UNVc4Q=mo,"saya kasih bintang satu kalah terus teman tak perna jelas,kalau slalu tidak jelas teman rugi top ap hapus game lagi",1,0,1.9.64.10601,2025-04-09 23:06:32,"Halo Kak,
Kami berkomitmen untuk menciptakan lingkungan permainan yang adil.
Terima kasih atas dukungan Kakak yang terus-menerus!
Hubungi kami CS in-game dan berikan lebih banyak feedback agar kami bisa membantu secepatnya.

Tim MLBB",2025-04-10 02:51:14,1.9.64.10601
2ea525bd-48a1-41ff-8cb4-b121e282afc7,Wildan 1111,https://play-lh.googleusercontent.com/a/ACg8ocIQMmTRr7mFB2twjDeRtpbZV5_FGkS0IvZfehSZMSAnvtn-Fw=mo,permainan yang bagus,5,0,1.9.64.10601,2025-04-09 23:05:09,,,1.9.64.10601
80b867b0-7d95-43f8-862f-f3a26f2da0ec,Sofil Sofil,https://play-lh.googleusercontent.com/a-/ALV-UjUUcC8SNZxQxXdDTjaH3A1AopNVi8i7PLWBbCzprL74PSf7kD6m,seru,5,0,1.9.64.10601,2025-04-09 23:04:02,,,1.9.64.10601
d04e1c04-12da-4156-8a19-c99b3c8ad79f,Gerson Adhy,https://play-lh.googleusercontent.com/a/ACg8ocJ7sTSs9CQI4JfZckIJ9ww-_KLXCA_wdVT1HPL3iXPUSJQ8Bw=mo,"Salam hormat buat Ketua Moonton dan staf2nya. Dan terimakasih atas hero dan skin gratis nya, Buat kita semua sehat selalu.",5,0,1.9.64.10601,2025-04-09 22:58:39,,,1.9.64.10601
bb3e86d8-8636-4d7d-bb36-c9e6ff9edfe7,SFYN _,https://play-lh.googleusercontent.com/a-/ALV-UjV4cbSTQ9QQDHEBbIbQR5ZKG1Ii2jlz1YnLsftJlxoXBW58Lrw-,Tolong perbaiki lagi di masalah jaringan,5,0,1.9.64.10601,2025-04-09 22:52:14,,,1.9.64.10601
885aad98-89d5-4a3b-b0a8-1d0264a7b9a9,Arif Badarudin,https://play-lh.googleusercontent.com/a/ACg8ocLq6F9CHSq7QON_pu2Er5nMmONDvI8zztLRXqMi8D2i3yusHA=mo,game ga jelas setiap kali naik rank pasti dikasih musuh susah dan tim gak jelas,1,0,,2025-04-09 22:51:30,"Halo Kak,
Kami berkomitmen untuk menciptakan lingkungan permainan yang adil.
Terima kasih atas dukungan Kakak yang terus-menerus!
Hubungi kami CS in-game dan berikan lebih banyak feedback agar kami bisa membantu secepatnya.

Tim MLBB",2025-04-10 02:51:28,
072c4bbf-1807-415e-b18b-287ad45c822f,Ricky Luke Montolalu,https://play-lh.googleusercontent.com/a-/ALV-UjUwA8VlqjOZNzAc-lUBlHqlC8PPI93La_rqv8YiyluQiN8ZdPw,game nya seru sih tapi di kasih lose streak mulu,5,0,,2025-04-09 22:49:03,,,
87d24a15-0957-41f1-9bb5-131a9ac8f0bb,Ayyp,https://play-lh.googleusercontent.com/a/ACg8ocIxQJK2wlwsI5LgrK907WQfPehonVBaIFe_cL2l0vLurxr_Ow=mo,kgm mulu,1,0,1.9.64.10601,2025-04-09 22:48:31,,,1.9.64.10601
1fac4612-bbec-4b07-8c00-c9526009dc15,Riswandi,https://play-lh.googleusercontent.com/a-/ALV-UjX7Vhoc9yA3fm3a85Au2STRVPNH6iVMdqXMWvKF_tJADUW4nann,game rusak,1,0,1.9.64.10601,2025-04-09 22:44:12,,,1.9.64.10601
4595fa1a-b752-4669-925c-21274bd8cb9b,Rasya Athaya,https://play-lh.googleusercontent.com/a-/ALV-UjVVosGZ_TjBSFk98DPe3aduWwqms2KsqoHfP8GvJxIvLpD_YgM,wah wr gw 45 babi ehehe indah banget awal season wahhhh,5,0,,2025-04-09 22:41:00,,,
cf0df310-a332-414f-b0c7-809da4aa0b89,KARBON PATI,https://play-lh.googleusercontent.com/a-/ALV-UjUpFufonhbMxBwiQWiaxEDCAIecaZnIbmGeDOj9SDRvLQRe0Bfo,jos jis,5,0,1.9.64.10601,2025-04-09 22:38:42,,,1.9.64.10601
2cfe2bb0-420e-45af-957b-d591cb529e41,Nur Ali,https://play-lh.googleusercontent.com/a/ACg8ocKhEY6IyeZ1GodL_cybaCov7cwtBIoa-4ugD-y3qa0mNVCrGg=mo,game apa ini game membuat kita ngelawan ortu dan juga dampaknya bagi kita membuat toxic juga dan game ini belajar untuk marah dan stres jadi tidak cocok untuk darah tinggi,1,11,,2025-04-09 22:36:09,,,
da09109b-b641-4a27-9718-b940c75dc841,REMBO GMLY,https://play-lh.googleusercontent.com/a-/ALV-UjWE28XEqMxl7oCbpvoq1Xvwq2SGDCrL5TE3xCQMrCpEpXIhZwaJ,"Bagus, aku suka",1,0,1.9.64.10601,2025-04-09 22:33:42,,,1.9.64.10601
f7c97737-235b-4d7a-9ddb-b88119263208,dimas jujun,https://play-lh.googleusercontent.com/a-/ALV-UjX1BKNH6rOkqTL64DtlA4NU6N7bUui5GZVsUQJ48Y4PBAYXjzSi,bedeh gk ada obat nih moonton thank,5,0,1.9.64.10601,2025-04-09 22:33:33,,,1.9.64.10601
77de945e-15c5-424f-87d3-ee6483cf3ed0,Heriana Riana,https://play-lh.googleusercontent.com/a/ACg8ocI79NHXSbQHlFxgOGTM7ZEj3HLpNhWRgd8Bwnb4hjxB2a_2Yg=mo,ml seruhhhh😜🤘🏻,5,0,,2025-04-09 22:29:51,,,
d5150bbc-60bf-41e2-ba5a-0421d68695c0,Indro Oktavianto,https://play-lh.googleusercontent.com/a/ACg8ocJNKbsurqgfQlAxuHrZ9ggaVhYv9zlU9iudlvIvpnm_xcaFQQ=mo,"semenjak Munculnya RW sekarang MLBB jdi kurang asik dan kurang seru , hampir semua player Makai RW jdinya yg player solo d jadikan dark sistem semua sama moonton,seru waktu pertama rilis dari pada yg sekarang",1,0,1.9.64.10601,2025-04-09 22:17:52,,,1.9.64.10601
4558124d-a937-4cfa-afc1-b7a232171a71,Destiana Gemilang,https://play-lh.googleusercontent.com/a-/ALV-UjXJsE2xMOeI6VUVdS7eQ-k_GYNaIWZCm0h2YFm8awem-TSZ1UE,game nya bagus tapi saat aku legend kalau aku perlu satu bintang lagi langsung kalah,1,0,1.9.64.10601,2025-04-09 22:15:46,,,1.9.64.10601
b4abf31e-0739-40e4-9060-f7297a884ea0,Ainun,https://play-lh.googleusercontent.com/a/ACg8ocKHzvcr67iY4j7mcUMBztP92vDyMec1u3ExuopTl7jJNMimqg=mo,seru,5,0,1.9.64.10601,2025-04-09 22:13:04,,,1.9.64.10601
abdd5021-3822-4afe-9f32-4d9dafe4422b,Yaya Oyan,https://play-lh.googleusercontent.com/a/ACg8ocK0e1JJ9f1DKE4A9fbFx4Io9Pdd9JaEzfp-UkWCJ3P8_d7cpQ=mo,"grfik oke, segalanya okee cuman yang jadi masalahnya itu bug sinyal yang ga ngotak,terus sistem monton yang eror masa tim musuh jago tim gua bego,capek gua turun dari honor 40 ke 27 gara gara tim beban",3,0,,2025-04-09 22:12:05,,,
f7c78a3a-2e75-4c57-96d6-06fe3a418bac,Fathur rosi,https://play-lh.googleusercontent.com/a-/ALV-UjXV4349T_BiUeb5qBDs2jiSJThjySYRbbsM0uad8pP71oOWdCNv,"tolonglah moonton, kadang kalau main sering jaringannya leg, padahal sudah pakai sinyal Wifi yang bagus... masih aja tetap lag, bahkan gak bisa gerak sama sekali, harus keluar dulu dan login lagi, kalau gini nanti kena repot afk, kalau begini lama lama aku un instal saja nih game",3,0,1.9.64.10601,2025-04-09 22:10:23,,,1.9.64.10601
c079b6dd-174f-4f8e-b81a-feecbb487223,Zainal Arif,https://play-lh.googleusercontent.com/a/ACg8ocI5Jm73SqWcmq5FLe545ZE4fdGitNC6cCTM1dR-Fx6gWQ-8iw=mo,banyak yg ngetroll,1,0,1.9.42.10341,2025-04-09 22:09:45,,,1.9.42.10341
70be4b53-68c0-44f3-a197-b91c6f52d3d8,Farid Rifai,https://play-lh.googleusercontent.com/a-/ALV-UjV2p8RRVc46Yhk5q79f2noYEbvUrjU1ODYRTvt9d-so7eFwwOg,machtmaking nya gjlas,1,0,,2025-04-09 22:09:40,,,
59f3ed87-ddef-431e-8671-1bfb8f8efeaa,Gutierre Arlian,https://play-lh.googleusercontent.com/a-/ALV-UjUJEDOSHAGokaRiLO9TCVfsT9II1wMa32FjSxnKyaMUsZ41pb4,minta skin Hanzo satu dong saya kan sudah kasih bintang lima,5,0,,2025-04-09 22:05:08,,,
f39c897b-e8bf-4e0c-9418-f7e5c70b6caa,Ritno M kartin,https://play-lh.googleusercontent.com/a-/ALV-UjVLQuknPMTtFVi8IOAGn4Ttugw3ovKcppvyvC3plz4OxN3uxrlC,Untuk saat ini masih bagus aj. keren,5,0,1.8.8.8811,2025-04-09 22:00:05,,,1.8.8.8811
38c48449-4ce3-480e-9122-ccee581ceaaf,Rafka Sd,https://play-lh.googleusercontent.com/a/ACg8ocJldY3H-l_rk5htrZK4-RDBPb8mFs2xgjWT9y8iLfkG1GPNwg=mo,game nya setu tapi ada kekurangan nya yaitu lose strik,5,0,1.9.64.10601,2025-04-09 21:58:10,,,1.9.64.10601
d04b2948-92d9-4eed-bc67-3fc7be901872,Aris Munandar,https://play-lh.googleusercontent.com/a-/ALV-UjUAj4vVR3i1y6dEI3BBwN-0ZsBmz2_jGcchKWoto-YFXKcKuqRE,gamenya bagus,4,0,1.9.64.10601,2025-04-09 21:56:15,,,1.9.64.10601
aa58b708-b0d6-479f-9ebf-d1f840483242,Ahmad New,https://play-lh.googleusercontent.com/a/ACg8ocK9aK1OgwcDEDUxNPWULh5BKUtd6F2of3QZFuAoQaU8hxrJMA=mo,"Selalu lag/tiba tiba gada koneksi,padahal jaringan bagus.sangat mengganggu",1,0,,2025-04-09 21:55:00,"Halo Kak,
Maaf atas masalah jaringan yang Kakak hadapi.
Silakan coba ganti jaringan terlebih dahulu.
Feedback Kakak sangat berharga bagi kami.
Terima kasih atas kesabaran dan pengertiannya!

Tim MLBB",2025-04-10 02:52:09,
1019ee42-00f7-4bf2-a786-bb2f0e836424,Anggoro_ Praseryo420,https://play-lh.googleusercontent.com/a-/ALV-UjVMUanDVctlg3N6horjOBSI1STTBbmDnk6UH7VkPXTwWcuDxGE,permainan gak jelas sesoin skrng player pada noob d gabungin semua akibat akun joki ya kaya gini... titel tinggi main noob kelihatan bngt akun jokinya... tolong d benerin lagi sistemnya buat player2 noob kasian player solo main ketmu tim noob cuman ngabisin bintangnya,1,0,1.9.64.10601,2025-04-09 21:54:33,"Halo Kak,
Kami berkomitmen untuk menciptakan lingkungan permainan yang adil.
Terima kasih atas dukungan Kakak yang terus-menerus!
Hubungi kami CS in-game dan berikan lebih banyak feedback agar kami bisa membantu secepatnya.

Tim MLBB",2025-04-10 02:52:34,1.9.64.10601
03d20c4c-57b7-4e23-a805-aacbaa8fcd4a,Graphy Balqies,https://play-lh.googleusercontent.com/a/ACg8ocJy1lwZw-OqmNcnCzLfV3O-RMNKuTktaReAwv1AF2xxDjl53g=mo,pesta rank apanya? pesta kekalahan? menang sekali lose streaks 10 kali,1,0,,2025-04-09 21:51:02,"Halo Kak,
Kami berkomitmen untuk menciptakan lingkungan permainan yang adil.
Terima kasih atas dukungan Kakak yang terus-menerus!
Hubungi kami CS in-game dan berikan lebih banyak feedback agar kami bisa membantu secepatnya.

Tim MLBB",2025-04-10 02:52:37,
